Traffic_Speed,Traffic_Density,Traffic_Volume,Occupancy_Rates,Time_of_Day,Day_of_Week,Seasonal_Variations,Temperature,Precipitation,Road_Type,Number_of_Lanes,Road_Construction_or_Incidents,Past_Traffic_Patterns,Previous_Congestion_Events,Public_Events_or_Holidays,Bus_or_Train_Schedules,Special_Events,Location,Proximity_to_Points_of_Interest,Congestion
37.528678912113094,0.9319565758388774,471.5701079148913,0.5798107182553311,16.13721223900089,2,0.928555532894136,-1.4022037294138823,0,1,2,1,0.784441542070729,1,0,0,0,0.043345619927325774,0.3624106418133016,0
41.9817105976215,0.973952420648831,73.5160456787107,0.33271931000409843,19.825552429158854,4,0.6410861035821595,25.573112339014152,0,1,4,0,0.6787132362153538,0,0,0,0,0.3644268113352511,0.6414874708055881,0
47.364199053022155,0.9498398402020906,238.45699358337262,0.13960995930270095,16.154211141869208,5,0.3116529166546489,10.42814748715369,0,1,4,0,0.4728044641127247,0,0,1,0,0.3799095448241203,0.2712215203841182,0
67.11055768358082,0.5267927949917174,167.07100593292301,0.3617447329089696,19.784410733984387,0,0.5253182644507214,3.574800873401699,1,0,2,0,0.8997596153682574,0,0,1,0,0.8052705972072509,0.7948302616043268,0
31.980426929501583,0.8758383858903821,378.8694342413284,0.7611140078860125,9.52781189297938,1,0.06605530782216007,7.280858328423118,0,0,4,0,0.33615966498509886,0,1,1,0,0.653130670289656,0.22931895030765392,0
50.8540663048167,0.8600944586815633,491.583690723761,0.5492140781089908,3.7516072970126606,4,0.9725682356497368,28.447978099655607,1,1,2,0,0.2943217442312359,0,1,0,0,0.43672255815566663,0.15883769538201564,0
55.54487413172255,0.38719042591893005,165.4385280999115,0.5700354040670449,17.710822737542212,4,0.360059901930726,23.704955783223063,0,1,2,1,0.8727963250794428,0,0,0,0,0.6521139786237482,0.7824394094988749,0
22.787024763199863,0.8460239267356096,344.3785706633335,0.542597507546348,8.651388123397293,0,0.4778673549131358,2.2541928731487246,1,1,2,0,0.7969876547589855,0,0,1,0,0.05278335051569116,0.7078920306979332,1
56.4526911140863,0.13330687124394336,139.14393474188307,0.23929449727160576,16.11049980549918,2,0.3552839742369226,-4.712417190443201,0,1,4,0,0.5149798106483447,0,0,1,0,0.1802715360183761,0.18263897570179843,0
30.23144742123749,0.6366428906338477,304.39861455722445,0.3928337048715961,6.495454607562376,5,0.6825117301162001,1.3399199739832266,0,0,2,0,0.13073473945784997,0,0,1,1,0.626947855241755,0.11624575268993798,0
23.903095579116773,0.30700795355893273,258.7696190097513,0.6256578588543228,1.949511235360144,1,0.662232158329593,31.434040297463014,1,1,2,0,0.21507147146505246,0,0,0,0,0.6413668192253023,0.8383990884866921,0
76.93313223519999,0.20851019719955094,487.4023983341917,0.1709610282872114,23.821963091706323,4,0.7153223105291356,16.17149770323899,0,1,2,0,0.6562279904088066,0,1,1,0,0.7741346587074271,0.776598482196688,0
77.93792198447356,0.16925788146628823,323.83727271340996,0.2944969432627986,3.7488361903343828,2,0.26814322961192083,14.00660939351523,0,0,2,0,0.38504123784041167,0,0,0,0,0.4029997590536022,0.32725737369966423,0
68.50384088698766,0.7266598982903257,207.27786743906844,0.2934233759260976,23.722103855123546,6,0.315668481164066,16.83771198616077,0,1,4,0,0.8364731916659712,0,0,0,1,0.7225540966161562,0.6581974082133667,0
38.27682615040224,0.4058874673912596,101.34310319957001,0.4024132493161542,23.454718381594734,5,0.12525123109620795,6.471271958593185,0,1,2,0,0.9499550093322041,0,0,0,0,0.6839803325601894,0.1241601865478108,0
25.86032684038303,0.7522900943758853,118.06107293072056,0.7862581186595295,19.051634493792953,6,0.6555099718461126,26.319815914378076,1,0,2,1,0.8056369252749183,0,0,0,1,0.9633933783698491,0.5070476590476781,0
61.053981590729414,0.15882070671904813,151.3926184780558,0.14725178267867536,15.826151089967942,5,0.03979712733565255,13.54788121851124,0,0,4,0,0.37754542299555716,0,0,1,0,0.21513022642467916,0.018730292060419873,0
46.40914962437608,0.38376130404754927,162.9349976031341,0.4630906960664165,13.867369206026034,1,0.5976823355234591,-4.746344375404201,0,0,4,0,0.7886864292314241,0,0,1,0,0.5516795637526395,0.39160188092155546,0
27.32229409068673,0.5855421631378035,432.777226028512,0.22555527740854733,20.78643708906803,3,0.8696958848516338,-4.192069382692167,0,1,4,0,0.35144167347068345,0,0,1,0,0.6017644421104693,0.07484282147140509,1
49.71061460667621,0.8116508483550672,302.55025472713623,0.7794735817868209,6.9465485188677105,5,0.8908321482896335,14.158661592617825,0,0,4,1,0.1671000877656339,0,0,0,0,0.9986478849342207,0.4751471801568825,0
22.063311266913104,0.38687725263886297,285.52591011846494,0.17931245330922496,11.224349099637049,3,0.4490377603699617,32.14565981318776,0,1,2,0,0.033393204865857395,0,0,0,0,0.2011841421666517,0.42168164685289433,1
74.55922412472692,0.6633022387933082,101.64599234114786,0.3825207016531139,14.865359264796046,6,0.45930368821307377,3.875845475428944,0,1,4,1,0.38571671276102004,0,0,1,0,0.5232180199672922,0.444385026638056,0
35.52679889600101,0.8973799734125684,437.0628620072457,0.6165194893842244,9.868571420867786,5,0.07696918300801736,29.129352598664823,0,0,4,0,0.9035593036972819,0,0,0,0,0.34618530771363887,0.04533130204799407,1
59.75133706123892,0.6542768693640741,375.26643644381767,0.5931880996192117,10.25967489816643,1,0.6707650254430357,24.384301396049572,0,1,2,0,0.2389865877556765,0,1,1,0,0.5258929685789998,0.3616163412818324,0
38.70266456536466,0.3096635272782704,80.4507628550007,0.3959100458257526,7.926832020050026,0,0.8212594203728455,1.1515599308108087,1,1,4,0,0.206513164929784,0,0,0,0,0.23212860210310593,0.7564838490999165,0
51.20408127066865,0.12196070340088422,368.52579375339593,0.34256691756690283,13.541563600428866,1,0.24465505460471304,-8.36466632576909,0,0,2,0,0.9698207852410403,0,0,0,0,0.04761237842748811,0.3689143733536201,0
52.80261676059678,0.8830889865108369,294.59219780419073,0.37832866498700946,20.413788672362784,1,0.42130088163336465,-5.416873068592777,0,0,4,0,0.02500411285059212,1,0,0,1,0.5725654538976889,0.7151719526095807,0
31.091267331531622,0.11914246976534842,86.77640558605022,0.28499338421104753,4.836681072151508,0,0.8388393367652703,22.78222702313481,0,1,4,0,0.7857821503937543,0,0,1,0,0.33585431586083214,0.36947872363373324,0
78.17507766587352,0.8872315054157794,256.2352886878954,0.24373305709475987,22.426392930082592,0,0.877120467662288,-1.014861788170899,0,1,4,1,0.32136995574087035,0,0,0,0,0.18194140174843365,0.42323944149018644,0
66.50796940166687,0.5760434206244908,268.1133292085211,0.438127788291223,16.538103689957513,2,0.24317998026422594,6.707191422742721,0,0,4,1,0.037487956869659333,0,0,0,0,0.32393556607803375,0.5638921128292661,1
76.36993649385136,0.9451609286616065,124.59854307347409,0.28797362924732517,19.758557104320722,5,0.5505706345413642,12.576462470289119,1,0,4,0,0.9178025402095836,0,0,1,1,0.04928020144774492,0.9506819368070825,0
73.68964102565893,0.8189049121962988,475.56416615012705,0.3012231654280751,13.34857662312028,6,0.19249315063582706,22.646067580257323,0,0,2,0,0.1396423302095836,0,0,0,0,0.9504422340901033,0.10886044664665517,0
55.87399872866511,0.9981406994800037,432.4889171662979,0.55972924443219,18.708400834177525,2,0.10187876413955654,-4.904594953339358,1,1,4,0,0.5517792837256954,0,0,1,0,0.5811479149732605,0.03291376866117368,0
75.312454101387,0.41564063390653916,351.06005179809875,0.7779761321899246,0.38880953614721303,0,0.9111205013919575,8.286488237485766,0,0,2,0,0.2740542074295478,0,0,0,1,0.8147686813470248,0.6079571838100452,0
25.30955012311517,0.7904694600380142,258.0330024502732,0.5225460403915626,19.641130194708843,3,0.8205075042321092,11.828280911421292,0,1,2,0,0.06519280218469103,1,1,0,1,0.4231181975477304,0.9490970889284264,0
31.758971745148713,0.46173782224831794,235.29449371302883,0.15388562694547642,0.9633326180487964,6,0.7600349018031739,14.337217878719287,0,1,4,1,0.04992248566337909,0,0,1,0,0.9033146675661857,0.9897231325547149,0
22.713637334632285,0.5318880582735179,342.9380602179294,0.1529085296978469,21.3579210327087,3,0.04876631881314042,26.826228862784752,0,0,2,1,0.11555669883633879,0,0,0,0,0.48331822155225335,0.4841642473920018,1
39.519819845795865,0.6647549168965331,295.4443412331075,0.7659962545918962,23.80710593372744,1,0.8437287927102575,-2.274481223055239,0,1,2,0,0.07136701388938005,0,0,0,0,0.5739453222006694,0.46808162108509843,0
43.320637381368925,0.8863094027677049,78.02289764684852,0.3081035532151336,7.057619092242668,4,0.43804407590538375,26.352415332198007,1,0,4,1,0.7605581155199229,0,0,0,0,0.49179398006265684,0.6449637707451962,0
36.28094190643375,0.9856751222793656,280.62619194664927,0.16444689025773282,5.047645350859048,1,0.34239512329585964,21.17952924634935,0,1,4,0,0.48556620228342917,1,0,0,1,0.7332782958676516,0.5556347572049698,0
69.72425054911577,0.7914460724780664,412.88162775477775,0.5193312110052671,18.368720732592976,1,0.5464763610253764,15.01418663895317,1,0,2,0,0.3428920913489797,0,1,0,1,0.5666560776020624,0.6340880576141181,1
41.40519960161536,0.4759901039506004,256.65794491863113,0.5365541448031863,6.072632182086077,4,0.09135324272355583,21.478754168115735,0,1,2,0,0.41836891013200717,0,1,0,0,0.2715989235803977,0.8739994255378942,0
36.85607058124285,0.4792213020493632,73.38045989942079,0.5539533740830818,20.773497196132883,5,0.7566465493523988,8.540798252824537,0,1,2,0,0.9289467355726233,0,0,1,0,0.1455395313226463,0.7463061694876093,1
52.56176498949491,0.7638240714300023,403.8251897228149,0.2871814195002789,2.468222211779441,0,0.5824350768882959,-3.772108631434394,0,0,4,0,0.9107518127381472,0,0,1,0,0.6061243888829777,0.49687739168679557,0
28.45545349848576,0.3148994311914721,140.61370196118847,0.11057747895013254,3.022924713104598,3,0.18659009687316752,19.95943581194153,0,0,2,0,0.7156764801225769,0,0,0,1,0.48917996154703625,0.4618644590001696,0
68.13181884524238,0.1994267018182552,166.37937569961747,0.7755107586181303,23.499637322414774,1,0.1882321997690456,13.610253800853002,1,0,4,0,0.8846823774216878,0,0,0,0,0.09597569669611294,0.639601748513116,0
24.473038620786248,0.4191599418766989,124.11785904453315,0.27562513198377175,16.172133558480112,4,0.18424865157267423,18.7718660244249,0,0,2,0,0.3196480275876248,0,0,0,0,0.3956174657932684,0.4557062844202975,0
79.21321619603104,0.3585150924886735,198.5967791921739,0.5732184016367833,20.325293386294867,2,0.057002387551933986,5.209945146282051,0,1,2,1,0.38110932600828284,0,1,0,0,0.5147764220004536,0.45777935126563984,0
66.33468615779944,0.36667730841039115,390.53817755988575,0.5946409089150968,7.783905056436432,1,0.5877984493716848,30.808995980292615,0,1,4,0,0.613712181854228,0,0,0,0,0.82689323382559,0.016305901786504817,0
31.922940892050345,0.31024697594491896,283.7236367767718,0.52700519195564,16.235609988494506,3,0.8403481775885081,16.431644085900963,0,0,2,0,0.6236259472972642,0,0,0,0,0.07610105583336235,0.17406413740730842,0
20.331327027416144,0.1378838706727257,142.19657336782063,0.3190351759495538,14.261803855406333,0,0.0174982139873886,-6.156888206910677,0,1,4,0,0.48169983801234095,0,0,0,1,0.3484953482460029,0.48851363999575304,1
68.92768570729005,0.11608654126007244,445.0235351684184,0.28976737763484606,14.475602882950728,1,0.04900464497127355,10.241179581699289,0,1,2,0,0.40065784843795327,0,0,0,0,0.8226561227103854,0.8226534590503691,1
62.41144063085703,0.9889501507624284,445.81183472818816,0.5183677978918922,16.380779028905316,1,0.5727702766869458,24.036022463463546,0,1,4,0,0.9861803116086951,0,0,0,0,0.6484239317715788,0.27872700672712414,1
63.74043008245924,0.4849958203622762,441.76029127070314,0.7062669435281841,13.808620155098366,5,0.8194956853860523,25.736055277952254,0,0,4,1,0.8211236261177244,0,0,1,0,0.2899583218037868,0.522643433131149,1
66.27622080115674,0.4458939824437135,157.4582951216927,0.762713610246377,10.297496863263984,4,0.3267388905686336,12.256867374369143,0,0,2,0,0.4349801978880452,0,0,1,1,0.8453351220226424,0.3449620847592322,0
24.44267910404542,0.7116825544237628,253.05770488144464,0.17413406308263035,6.622144665133124,2,0.34961439880772216,30.263640687408547,0,0,2,1,0.7272924772395685,1,0,0,0,0.49329358056269235,0.10480398953958903,0
41.507943712656356,0.29642849907855773,493.2453452633938,0.2083800288184039,18.44595194191685,2,0.5963464974967759,2.0450796737433894,0,1,2,0,0.2695616932524595,0,0,1,0,0.49835189131046054,0.9582984830713006,1
26.952143571507783,0.9549650655552028,397.4056143394957,0.7613153811481558,5.430538320076469,6,0.274212889124147,8.476941375721996,0,0,4,0,0.10016932623732988,0,0,0,1,0.9765873392003843,0.8546738702503017,0
71.78620555253562,0.8077105129739969,62.22533955150192,0.6155746598343548,16.61650334770594,0,0.02660836607768413,30.43686097560365,0,0,4,1,0.35243102555274064,0,0,1,1,0.9471165032363784,0.07849242446690641,0
57.39788760965347,0.18046990208103358,79.34206606722142,0.7180956773808412,5.599987743583839,6,0.7352285181015961,30.331552241221047,0,0,4,1,0.4029728001233942,0,0,0,1,0.3585326833698439,0.7197872624682846,0
39.85388149115895,0.4758226982064355,258.7691195655498,0.24184284389474023,15.007924078906893,3,0.6256499129414531,20.85707459711064,0,1,4,1,0.0165371245606708,0,0,1,0,0.1405791286630823,0.3475799043575002,0
23.813501017161418,0.8912064768059482,459.1490926377021,0.5113101097765813,17.929878411096695,0,0.5807559990556591,28.654124620499907,0,0,2,0,0.814792001635896,1,0,0,0,0.32566673227809406,0.9948498070617926,0
38.65893930293973,0.9502588200622692,292.4158090787214,0.5907977160922316,5.249133333756941,1,0.7416841289918231,-6.00520298696953,0,0,2,1,0.3591934023891815,0,0,0,0,0.03048326031138804,0.3023985198289777,0
39.51099932160482,0.5206613601248827,274.0156286154306,0.5760783198128809,1.4386392206713987,1,0.6752308375620375,28.924773929349932,0,0,2,1,0.580418165780147,0,0,0,0,0.020767886710391203,0.23873844536259992,0
63.77637070028384,0.6520702502896369,97.46316498048375,0.38570618360668874,3.143369831860178,2,0.20588198817832115,4.427895794760204,0,0,2,1,0.07396318727095597,0,0,0,0,0.3955221362514192,0.5678905483054052,1
58.253448281312785,0.2503305514828677,345.5510471259323,0.11077642418391594,14.543927214504611,3,0.35248104694335114,-1.9750819407302664,1,1,2,0,0.17499682875058398,0,0,0,0,0.9410198226972342,0.8351261633432041,0
73.23276455457959,0.9920517635232788,419.9464222701015,0.5080482397629842,20.386713749417652,4,0.126110141678625,0.7716426353920856,0,0,4,0,0.88969372532756,0,0,0,0,0.8713573412322078,0.192518871819798,0
48.33289550971696,0.3085045312450991,221.18900337840304,0.27717107742572616,1.0799237096501848,3,0.12985701341788103,8.808582860624917,0,0,4,1,0.6086875278828008,0,1,1,0,0.511442833917623,0.7094027697193312,0
27.1756547562981,0.948458596721613,399.02533291639736,0.4151779723000233,17.61963021699951,1,0.6761957463565392,1.3036402072010258,0,1,4,0,0.9502840501704856,0,0,0,0,0.5652263811708307,0.061406583141121684,1
62.7946872333797,0.6846819840931316,484.0144942553652,0.7703067105586722,8.191647502801251,4,0.8586001069824982,4.425541370742456,0,0,2,0,0.9987500343913169,0,0,0,1,0.005933496746056477,0.9189347431104973,0
65.64710291701385,0.6469631153909732,141.6949066074601,0.3793247223497044,11.484680878068541,3,0.962732583861139,-3.925968126776106,0,0,4,0,0.3718601153330944,0,0,0,0,0.2155011558337655,0.08107491614729878,0
53.67663185416978,0.5614196599148578,285.4983340376336,0.6878611246650987,22.292629196293575,3,0.6283471175494444,3.327954450154934,0,1,4,0,0.2988030640832746,0,0,1,0,0.024774126934383744,0.9142313763441625,1
66.25803079727366,0.3076028305459828,179.212081138059,0.2319784240244758,7.967316113660291,4,0.18410132336095697,15.752771654390052,0,0,4,0,0.8583560551590967,0,0,1,0,0.7545395326953875,0.4908072494527028,0
49.62773578186344,0.25887522880495745,406.7844885652277,0.5707223486175202,11.168086414547666,1,0.1056503454489307,9.883416864097878,0,0,2,0,0.9986114270374542,0,0,1,0,0.14564579602649774,0.44809111279591984,1
51.363969762919645,0.2984375881631578,309.9170146465209,0.7839048681072605,0.3283779542563465,3,0.8128509715367578,5.602344255616002,0,0,2,1,0.6296412342324573,0,0,0,0,0.8690471024768169,0.9733070795003765,0
45.652461101512976,0.2677944359298291,335.5620878976367,0.17132517061105576,1.9583692801161208,4,0.5787564763599993,23.590345798570127,0,0,2,0,0.7951407225115223,0,0,0,0,0.6433243136757882,0.9903841776982191,0
21.52514760464571,0.801626026210078,409.06137182715236,0.10582395955903441,6.206198187234817,5,0.6182850210137198,30.207948712699306,0,1,2,0,0.7817458588152745,0,0,0,0,0.22941867651571335,0.650178125961012,0
26.473485619598268,0.41511273325005715,228.18671269810469,0.4035079548428301,0.6684537797057857,5,0.7814620887547092,24.055515030607864,0,1,4,0,0.35533970821954697,0,1,0,1,0.15772031708324974,0.1271192918570485,0
21.885751141204054,0.15205840890705674,461.79053078316946,0.16483783813595704,15.153007825158024,1,0.7032772277324516,4.940031595295563,0,1,2,0,0.5742703802570872,0,0,0,0,0.6276247009230531,0.5061700856552025,0
58.184624675826825,0.9721923671267302,289.862990260763,0.623869044773362,10.23356056323894,4,0.8344582528560966,23.499897552689916,0,0,2,0,0.8330569412642136,0,0,0,0,0.9008369802823235,0.5291631009556624,1
38.8613588645796,0.8954072964670832,121.07967027590661,0.7401840646939913,13.155484865472529,5,0.05621390545987848,-3.160891788667696,1,0,4,0,0.6881138762610555,0,1,0,0,0.7183602189143816,0.5144464281353097,1
50.514241469882165,0.9349770548756917,363.1546031759611,0.40381468089613126,4.191532461511909,4,0.7475206367465048,-4.135690535891909,0,1,4,0,0.02116381398203826,0,1,0,0,0.3485466516033776,0.5694918385200097,1
74.45398843556558,0.9954170403817918,406.9676076972145,0.2810981495088087,7.102368706478787,3,0.8508527573220954,5.5532166666271525,0,1,4,1,0.3367056688975335,0,0,0,0,0.5873835952686471,0.01872471379439067,0
34.9575337489325,0.2565057242975386,192.542754680387,0.4040823233046269,15.931787396465403,1,0.28613504245831434,26.34660660698257,0,0,4,0,0.14447569659460535,0,0,1,0,0.3107616953724214,0.7112272814705024,1
44.62297538213778,0.4566178170123929,435.73066564943883,0.6064134724950008,23.167265367129595,5,0.6404472739932529,1.085671125903584,1,0,2,0,0.2329722120780391,0,0,0,0,0.9991495667786588,0.712394301952988,0
65.33306831258292,0.7824146281336821,457.7644646445949,0.10633791310625969,1.2100025664530207,6,0.3141620638369721,-7.153596599559418,0,0,2,0,0.9054894774913257,0,0,1,1,0.7488391884618512,0.11546977517788792,1
33.72788992949735,0.726418556248413,174.60701932001402,0.5126177926392881,21.369223700526387,3,0.957971066482454,-4.0730709157140215,0,0,2,0,0.03689328891076815,0,1,0,1,0.6143816397567536,0.5702394424458007,0
24.618794589727578,0.23850631570586955,492.58466272184995,0.5293041794211654,13.845148831469004,6,0.03342357243550376,28.643523583831104,0,0,4,0,0.21980071196192374,0,0,0,1,0.4232591427658292,0.5683611824357746,0
37.38508717482608,0.8342498124915559,113.32018762194129,0.5463817728271549,13.53406960213497,6,0.579792843832955,18.520247813627943,0,0,4,1,0.30956935223823145,0,0,0,0,0.6181522902595573,0.6824504201904001,1
29.673277235240263,0.3019965146529946,140.9070507811205,0.2694154559866141,12.006684844986248,0,0.1665035470495151,1.3940523516489502,1,1,2,0,0.6168840719663948,0,1,1,0,0.3416160624673348,0.08539769213508108,1
75.78185914055439,0.30143585334036077,132.90117765711176,0.5998369063646888,1.6654580617004013,0,0.7122202051771587,14.988312139768158,0,1,4,0,0.5341016900858655,0,0,0,1,0.028864839458030755,0.6265033072660964,0
68.48722277386501,0.5832769806040722,452.2953695035417,0.1639740404322435,2.157044441667856,1,0.17589028341866209,13.741083009140766,0,0,2,0,0.2182694828533861,0,0,1,0,0.39508852235663283,0.2807519507463412,0
58.00422539062541,0.6336459413575328,344.43164854623285,0.23948923552676057,14.421888135818065,5,0.23538326189835757,19.494619029829757,1,0,4,0,0.16424106722315446,0,1,0,1,0.930480819579867,0.5070029904961719,0
72.28763541126307,0.62207758705403,118.4469274500228,0.7142290326581374,8.1830057144534,5,0.4943708110457581,0.4934399489727337,0,1,2,1,0.2367980345961188,0,1,0,0,0.6263010947738659,0.7733235527040767,0
68.22032461394687,0.1823381536579794,248.14553826575704,0.6171062055085965,22.014433597864336,5,0.9148349499968781,28.898134423747898,0,0,2,0,0.5025296267016556,0,1,1,0,0.08395570307090161,0.7056459363630133,0
31.194203533162153,0.8897147763673423,326.8841112814109,0.10962188780794169,9.758172896627334,4,0.21171437214797084,3.921585293600579,0,1,4,0,0.27117778571120343,0,0,0,0,0.8849936133950259,0.11890301767799338,0
73.55353990939867,0.3390400383298355,87.55883824522249,0.2738633822588602,3.438755008863386,3,0.14424002111810352,21.23592442893066,0,0,4,0,0.9476025016077222,0,0,1,0,0.26887484934151484,0.5911847871160733,0
52.36053451493904,0.21656342915452376,447.0873657833024,0.25008453809521525,17.153252004048866,5,0.7589768318540306,-9.274390913250329,0,1,4,0,0.46386522142884756,1,0,0,0,0.24376949308272744,0.9691165309407386,0
68.44640930984374,0.8998732718820794,411.6215909486908,0.2895644296258808,7.040482114584236,3,0.500619532333931,6.7695708452366254,0,0,2,0,0.058796016544637064,0,0,0,1,0.2970909687803208,0.15676943733500226,0
73.7654779954096,0.960086348406778,277.3430481094872,0.2732918391959205,12.611287376541437,1,0.9117851123817714,5.826941808146373,0,0,2,0,0.7292664058366334,0,1,1,0,0.5772022361259574,0.8529070877254149,0
39.08020849831183,0.8759148555389056,485.2069768666267,0.14376840701999202,16.74798685212408,6,0.14661455715984228,14.45679928623565,0,0,2,0,0.3288452882089896,0,0,1,0,0.5446880934339766,0.7025480805537769,0
26.603115471660605,0.8285644672523903,237.99244067379487,0.4212583616177743,21.606338668849688,5,0.6459278930230393,-6.726868220026158,1,0,4,0,0.6534889320582475,0,0,0,1,0.4914137546228817,0.7740033129097597,0
33.6761097525165,0.6897177825751195,492.849643566424,0.6129134323503156,19.012588675240227,1,0.23287914615181504,25.555911817674875,0,0,4,0,0.279594370523232,0,0,1,0,0.717536863512627,0.28195832714264546,0
45.626467317575376,0.5957716335482254,350.5639994616322,0.5247122073022056,16.232665628945377,5,0.1567604286516393,-0.19986392045941592,1,1,4,0,0.5707437417333199,0,0,0,0,0.316537731334959,0.28788892937984245,0
69.08088595534959,0.17828808392026912,335.60207296427365,0.5710101680186559,16.311196377483448,0,0.6834294151572705,20.46670166969046,0,0,2,1,0.7721525048074647,0,0,1,0,0.7820645215724311,0.9060194557764881,0
71.64383499538062,0.4676078917636288,124.67970288310325,0.15680442497536742,22.702191456770077,2,0.5936846199087332,26.144545545984194,0,0,4,0,0.928008741774554,0,0,0,0,0.17532167837859913,0.35983203209255865,0
